symbol,timeframe,side,price,timestamp,pnl,capital,max_drawdown
BTCUSDT,1m,BUY,87723.27,1769016535,,98.0,
BTCUSDT,1m,SELL,87780.0,1769016595,0.0012933854380938747,100.00129338543809,
BTCUSDT,1m,BUY,87819.32,1769016655,,98.00126751772933,
BTCUSDT,1m,SELL,87737.17,1769016715,-0.0018709109229300136,99.99942247451516,
